Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2003,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,15,99,542,145,801
2003,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,32,17,243,33,325
2003,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,16,346,28,400
2003,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,715,0,4730,160,5605
2003,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,27,100,1394,193,1714
2003,Lithuania,LTU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,147,46,198
2003,Latvia,LVA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,83,23,106
2003,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,180,15,220
2003,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,33,68,30,131
2003,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,335,15,375
2003,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,63,260,209,532
2003,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2003,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,22,12,34
2003,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,142,27,174
2003,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,171,90,271
2003,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,22,10,37
2003,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2003,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,34,10,105,14,163
2003,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,261,38,304
2003,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,11,0,11
2003,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,75,0,915,55,1045
2003,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,16,61,847,302,1226
2003,Oman,OMN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,535,0,2240,155,2930
2003,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,167,73,2775,571,3586
2003,Panama,PAN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,0,0,5
2003,Paraguay,PRY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2003,Peru,PER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,0,10
2003,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,5,18
2003,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,30,0,545,45,620
2003,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,13,206,57,281
2003,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,645,35,705
2003,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,50,692,451,1193
2003,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,266,43,314
2003,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,325,0,1530,130,1985
2003,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,26,14,368,116,524
2003,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,130,0,465,40,635
2003,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,34,70,419,44,567
2003,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,31,5,36
2003,Seychelles,SYC,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2003,Singapore,SGP,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2003,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,155,0,930,90,1175
2003,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,17,72,545,130,764
2003,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,2015,0,2960,390,5365
2003,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,2469,633,4843,749,8694
2003,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,1010,0,5825,435,7270
2003,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,42,349,2146,408,2945
2003,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,75,0,760,30,865
2003,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,198,670,355,1235
2003,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,24,34,233,66,357
2003,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,310,0,470,40,820
2003,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,139,24,604,138,905
2003,Slovakia,SVK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,28,21,49
2003,Slovenia,SVN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,15,0,142,18,175
2003,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,20,0,60,5,85
2003,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,10,50,10,75
2003,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,Tajikistan,TJK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2003,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,18,0,23
2003,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,10,77,15,115
2003,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,11,5,16
2003,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,0,5,0,17
2003,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,1665,0,3880,185,5730
2003,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,129,146,3547,327,4149
2003,"United Arab Emirates",ARE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2003,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,205,0,680,40,925
2003,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,31,169,596,97,893
2003,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,945,0,2620,200,3765
2003,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,13,29
2003,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,JR,C,30,0,55,2155,2240
2003,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,C,445,365,2950,70,3830
2003,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,70,0,415,30,515
2003,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,319,89,418
2003,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,18,10,28
2003,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,18,5,23
2003,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,18,138,30,198
2003,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,13,5,28
2003,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,1140,0,2745,205,4090
2003,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,1070,36,3431,500,5037
2004,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,325,0,2595,150,3070
2004,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,46,455,2116,387,3004
2004,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,55,0,300,35,390
2004,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,111,400,83,594
2004,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,60,0,760,70,890
2004,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,33,589,156,790
2004,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,125,0,645,30,800
2004,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,108,647,63,828
2004,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,101,19,125
2004,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,69,5,74
2004,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,101,15,126
2004,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,85,0,395,40,520
2004,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,26,120,280,27,453
2004,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2004,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,185,20,215
2004,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,277,306,45,628
2004,Bhutan,BTN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,43,25,78
2004,"Burkina Faso",BFA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,0,14
2004,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,113,86,199
2004,"Bolivia (Plurinational State of)",BOL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,16,0,21
2004,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2004,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,38,0,38
2004,"Bosnia and Herzegovina",BIH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,37,11,48
2004,Bulgaria,BGR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,17,5,22
2004,"Central African Rep.",CAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2004,Chad,TCD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,24,5,34
2004,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,135,0,2120,50,2305
2004,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,83,1867,703,2666
2004,Chile,CHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2004,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,115,0,405,25,545
2004,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,22,51,336,25,434
2004,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,70,0,345,30,445
2004,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,16,24,246,15,301
2004,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,400,0,1585,55,2040
2004,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,65,190,1796,206,2257
2004,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,45,0,230,35,310
2004,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,0,158,25,196
2004,Cuba,CUB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,5,21
2004,"Cabo Verde",CPV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2004,Cyprus,CYP,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,34,0,34
2004,Czechia,CZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,60,10,75
2004,Czechia,CZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,95,15,110
2004,Djibouti,DJI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2004,"Dominican Rep.",DOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2004,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,110,5,120
2004,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,71,5,81
2004,"Equatorial Guinea",GNQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2004,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,405,0,605,35,1045
2004,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,85,189,707,145,1126
2004,Estonia,EST,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,0,14
2004,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,220,0,585,25,830
2004,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,132,516,50,712
2004,Gabon,GAB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2004,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,110,5,120
2004,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,116,17,133
2004,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,26,25,525,120,696
2004,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,10,169,31,220
2004,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,290,25,320
2004,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,5,304,48,367
2004,Guinea-Bissau,GNB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,25,0,25
2004,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,50,267,22,344
2004,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2004,Croatia,HRV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,41,0,46
2004,Hungary,HUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2004,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,65,0,275,15,355
2004,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,16,269,22,312
